,TrackID,Genre,SongNumber,TrackID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
825,TRAPIGH128F1469B29,World,5478,TRAPIGH128F1469B29,28908,b'Molokai',b'ARWJHW61187B98FA8E',-4.03479,b'Kasai Zaire',21.75627,b'Papa Wemba',0.0,293.53751,7,0.887,92.379,3,0.989,b'Bakwetu',1998
826,TRAPIIR128F42AEE95,Rap,5484,TRAPIIR128F42AEE95,307454,b'Tougher Than Leather',b'ARX9YIP1187B98A656',,b'',,b'RUN-DMC',0.0,185.23383,6,0.163,124.993,4,0.299,b'Miss Elaine',1988
827,TRAPIOP128F4287338,Rock,5483,TRAPIOP128F4287338,164097,b'Best Of Bodeans : Slash & Burn',b'ARKL75U1187FB5B8B6',43.01437,b'Waukesha WI',-88.23546,b'BoDeans',0.0,284.76036,2,0.742,120.277,4,1.0,"""b""You Don't Get Much""""",1989
828,TRAPJFL128F42AA7B4,Rock,5387,TRAPJFL128F42AA7B4,305795,b'In Your Honour',b'AR6XPWV1187B9ADAEB',,b'Seattle WA',,b'Foo Fighters',0.0,313.10322,5,0.216,110.742,4,0.693,b'Still',2005
829,TRAPJJR128F92E132D,Blues,5381,TRAPJJR128F92E132D,384036,b'Jake Head Boogie',b'ARIGKCK1187FB5C99B',,b'Centerville TX',,"""b""Lightnin' Hopkins""""",0.0,70.53016,8,0.009,94.807,3,0.797,b'Everyday I Have The Blues',1999
830,TRAPJPD128F14572B3,Rock,5380,TRAPJPD128F14572B3,22583,b'Vixen',b'AR3PDNJ1187B9AF3F0',,b'California - LA',,b'Vixen',0.0,259.60444,11,0.323,124.67,4,0.509,b'American Dream',1988
831,TRAPKJT128F9311D9E,Blues,5403,TRAPKJT128F9311D9E,45175,b'Bluesbreakers With Eric Clapton - Deluxe Edition',b'ARJ9DSA1187B990E00',,b'',,b'John Mayall & The Bluesbreakers',0.0,129.48853,2,0.151,117.73,5,1.0,"""b""I'm Your Witchdoctor""""",1988
832,TRAPLSD128E0781A94,Rap,5522,TRAPLSD128E0781A94,819,b'Ill Communication',b'ARLHO5Z1187FB4C861',,b'New York NY',,b'Beastie Boys',0.0,132.51873,4,0.858,142.409,4,0.0,"""b""Eugene's Lament""""",1994
833,TRAPMFR128F9316841,Blues,5490,TRAPMFR128F9316841,624882,b'The Four Kings Of Blues Guitar',b'ARRT66G1187FB3DDF9',,b'Gilmer TX',,b'Freddie King',0.0,332.45995,2,1.0,159.869,4,0.809,b'Key To The Highway',1971
834,TRAPMRB128E078E21E,Rap,5492,TRAPMRB128E078E21E,13924,b'A Little Deeper',b'AR21YNH1187FB49649',51.50632,b'London',-0.12714,b'Ms. Dynamite',0.0,56.13669,9,0.626,112.991,3,0.768,b'Natural High (Interlude)',2002
835,TRAPMRV128F92F5F4C,Country,5499,TRAPMRV128F92F5F4C,439748,b'Fly',b'AR11YQ81187FB3C654',,b'Austin TX',,b'Dixie Chicks',0.0,201.16853,2,0.634,153.447,1,0.0,b'Hole In My Head',1999
836,TRAPNII12903CEA4F8,Rock,5344,TRAPNII12903CEA4F8,821487,b'Hard Rock Live',b'ARD8JVH1187FB4DA04',,b'England',,b'Bad Company',0.0,296.12363,0,0.015,130.049,4,0.25,b'Simple Man',1976
837,TRAPNJP128F1463E4B,New Age,5343,TRAPNJP128F1463E4B,26872,b'Antarctica / China',b'ARMPRI31187FB4F7D9',39.37413,b'Volos Greece',22.95775,b'Vangelis',0.0,416.7571,4,0.406,162.441,4,0.058,b'Other Side Of Antarctica',1983
838,TRAPNMR128F4296B0F,Rap,5337,TRAPNMR128F4296B0F,225152,b'the no music.',b'ARNVM131187B990D2B',,b'Oakland CA',,b'themselves',0.0,245.31546,8,0.681,80.051,3,1.0,b'You Devil You',2002
839,TRAPOAD128E0788A38,Rap,5505,TRAPOAD128E0788A38,10168,b'Neighborhood Watch',b'AR0CANF1187B9AF35F',34.05349,b'Los Angeles California',-118.24532,b'Dilated Peoples',0.0,236.59057,11,0.662,88.176,4,0.622,b'World On Wheels',2004
840,TRAPOYU128F42644C3,Rock,5501,TRAPOYU128F42644C3,162827,b'Betty',b'AR0IVSA1187FB4F069',40.71455,b'New York',-74.00712,b'Helmet',0.0,220.31628,7,0.024,144.447,4,0.709,b'Tic',1994
841,TRAPPUJ128F931B3D1,Pop,5515,TRAPPUJ128F931B3D1,408899,b'Hier ist Berlin! - Dieter Thomas Heck pr\xc3\xa4s.: Die NDW Hits',b'AR6FCPE1187B992B06',,b'',,b'Jawoll',0.0,235.31057,9,0.627,151.211,4,0.0,"""b""Rendezvous - Ich hab' Dich seit langem nicht gesehen""""",1990
842,TRAPPUN128F429400B,Rock,5516,TRAPPUN128F429400B,299596,b'ONE BY ONE',b'AR6XPWV1187B9ADAEB',,b'Seattle WA',,b'Foo Fighters',0.0,270.47138,2,0.886,157.739,4,0.224,b'Overdrive',2002
843,TRAPQBU128F934C32D,Metal,5357,TRAPQBU128F934C32D,560484,b'Imrama',b'ARIF6IS1187B98FDEB',53.34376,b'Dublin Ireland',-6.24953,b'Primordial',0.0,264.88118,9,0.565,87.643,5,0.355,b'Here I Am King',1995
844,TRAPQDB128F930BD28,Rock,5366,TRAPQDB128F930BD28,536763,b'North Coast',b'ARI648V1187B9B5379',,b'',,b'Michael Stanley Band',0.0,173.42649,11,0.794,158.057,1,0.0,b'Chemistry',1981
845,TRAPQMG128F930DEC3,Country,5370,TRAPQMG128F930DEC3,493286,b'The Fabulous Fifties Vol 4',b'ARXCUQE1187B9ADD91',43.04181,b'Milwaukee WI',-87.90684,b'Pee Wee King',0.0,182.282,7,0.573,133.792,1,0.0,b'Slow Poke',1989
846,TRAPQNA128F93000EB,Country,5363,TRAPQNA128F93000EB,793501,b'Music Trends - Country Busters',b'ARA7YDA1187B9A5776',,b'Gore VA',,b'Patsy Cline',0.0,168.95955,11,0.656,91.01,1,0.0,"""b""A Poor Man's Roses""""",1961
847,TRAPQQI128F1460D64,Rock,5360,TRAPQQI128F1460D64,25833,b'New Tattoo',b'AREGV3K1187B9AF614',,b'Los Angeles California',,b'M\xc3\xb6tley Cr\xc3\xbce',0.0,260.04853,5,0.026,132.131,4,0.275,b'Hell On High Heels',2000
848,TRAPTCZ12903CD4408,Electronic,5445,TRAPTCZ12903CD4408,590928,b'Swingers In Paradise',b'AR02KZG1187FB3B3B4',,b'',,b'Hi-Fi Companions',0.0,464.5873,4,0.482,130.005,4,0.383,b'Amoria',2003
849,TRAPTGG128F9326020,Blues,5448,TRAPTGG128F9326020,546652,b'A Spoonful Blues  Vol 1',b'ARTDUXM1187B9899ED',32.33112,b'Edwards MS',-90.60536,b'Charlie Patton',0.0,173.322,5,0.376,100.795,3,0.996,b'34 Blues',1934
850,TRAPTRH128F4271659,Blues,5450,TRAPTRH128F4271659,286982,b'The Best Of Johnny Winter',b'ARAOBIZ1187FB38574',,b'Beaumont Texas',,b'Johnny Winter',0.0,315.92444,7,0.308,103.377,3,1.0,b'Be Careful With A Fool',1969
851,TRAPUFL128F425A8F9,Pop,5572,TRAPUFL128F425A8F9,279091,b'Portrait',b'ARWPYQI1187FB4D55A',53.45644,b'Newton-le-Willows Merseyside England',-2.63265,b'Rick Astley',0.0,192.10404,0,0.403,99.985,4,0.0,b'Nature Boy',2005
852,TRAPUVW128F42980AD,Electronic,5579,TRAPUVW128F42980AD,2022,b'The Middle Of Nowhere',b'ARD5K161187B9AC784',51.27562,b'Sevenoaks United Kingdom',0.17898,b'Orbital',0.0,467.53914,6,0.717,91.364,5,0.996,"""b""I Don't Know You People""""",1999
853,TRAPVXU128F149E7CD,Rock,5432,TRAPVXU128F149E7CD,57641,"""b""The Best Of Faces: Good Boys When They're Asleep""""",b'ARWDEEB11E2835E73C',51.50632,b'London England',-0.12714,b'Faces',0.0,279.84934,9,0.565,182.085,1,0.0,b'Stay With Me',1971
854,TRAPXOE128F92FAB15,Rap,5416,TRAPXOE128F92FAB15,395388,b'Channel 10',b'AR60ZZX1187FB52E29',,b'New York NY [Queens]',,b'Capone-N-Noreaga',0.0,217.41669,5,0.0,157.665,4,0.454,b'Beef',2009
855,TRAPXSL128F42305D6,New Age,5411,TRAPXSL128F42305D6,236595,b'Spiritual Garden',b'AR6AGJV1187FB504BA',,b'Toyohashi Japan',,b'Kitaro',0.0,410.06975,7,0.03,126.339,4,0.329,b'Quasar',2006
856,TRAPZLI128F92DB0CD,Rap,5292,TRAPZLI128F92DB0CD,428212,b'Abersowasvonlive',b'ARTKTYG1187FB40CBA',,b'',,b'Dendemann',0.0,205.13914,11,0.009,126.892,4,1.0,b'Dendem\xc3\xa4nner braucht das Land',2006
857,TRAPZQI128F428CF18,Metal,5288,TRAPZQI128F428CF18,239559,b'My Kantele',b'ARV8T9T1187B99F3F4',,b'',,b'Amorphis',0.0,280.97261,0,0.425,131.191,4,0.0,b'And I Hear You Call',1997
858,TRAPZTV128F92CAA4E,Pop,5294,TRAPZTV128F92CAA4E,372352,b'Single Ladies (Put A Ring On It) - Dance Remixes',b'AR65K7A1187FB4DAA4',,b'',,b'Beyonc\xc3\xa9',0.0,466.05016,11,0.847,84.1,1,1.0,b'Single Ladies (Put A Ring On It)',2008
859,TRAPZYO128EF3519A2,Rap,5289,TRAPZYO128EF3519A2,76211,b'Tha Gangsta Mix',b'ARRXG5Y1187B9AA016',,b'ABD',,b'G Unit feat. 50 Cent',0.0,101.43302,11,0.0,75.0,3,1.0,b'Tony Yayo Explosion',2002
860,TRAQAIW12903C9B61E,Rock,1649,TRAQAIW12903C9B61E,569858,b'The BBC Sessions',b'AR8BUVM1187FB4D94D',,b'',,b'Belle and Sebastian',0.0,226.92526,1,0.771,165.038,4,0.0,b'I Could Be Dreaming',1996
861,TRAQBNL128F4254D13,Reggae,1774,TRAQBNL128F4254D13,146299,b'Hold The Faith',b'ARN5W1B1187B98BE10',,b'',,b'Warrior King',0.0,204.38159,11,0.429,153.977,4,0.824,b'Another Love Song',2005
862,TRAQDSN128F42934A2,Rock,1808,TRAQDSN128F42934A2,298752,b'Bully',b'ARF1PSM1187B9B802A',,b'',,b'Sugarbomb',0.0,260.93669,8,0.705,122.761,4,0.671,b'Posterchild for Tragedy',2001
863,TRAQDXL128F4260EB8,Rock,1809,TRAQDXL128F4260EB8,280787,b'Original Album Classics',b'ARHI20L1187FB4C997',51.27172,b'Wallington Surrey England',-0.39535,b'Jeff Beck',0.0,163.83955,9,0.766,131.554,4,0.318,b'Head For Backstage Pass',1976
864,TRAQDZZ128F42AF66A,Rap,1802,TRAQDZZ128F42AF66A,307441,b'Most Known Unknown (Screwed and Chopped)',b'ARY55LO1187B9A3F17',,b'Memphis TN',,b'Three 6 Mafia',0.0,213.60281,1,0.579,130.298,4,0.87,"""b""Let's Plan A Robbery""""",2005
865,TRAQEFY128F42A0036,Rock,1791,TRAQEFY128F42A0036,302022,b'Teenage Head',b'ARDK87R1187B98D51C',,b'San Francisco CA',,"""b""Flamin' Groovies""""",0.0,195.39546,9,0.438,172.502,1,0.0,b'Carol',1999
866,TRAQEKD128F425293D,Rock,1796,TRAQEKD128F425293D,275602,b'Auf Der Maur',b'ARQY95Q1187FB3E53A',,b'',,b'Auf Der Maur',0.0,277.89016,9,0.42,125.05,3,0.761,b'Taste You',2004
867,TRAQEOG128F9353981,Folk,1795,TRAQEOG128F9353981,519735,b'Black Sheep',b'AR4TLW81187B99683D',,b'Syracuse NY',,b'Martin Sexton',0.0,277.39383,2,0.62,109.889,3,0.646,b'Caught In The Rain',1996
868,TRAQEUQ128F425282E,Metal,1785,TRAQEUQ128F425282E,273881,b'Satanica',b'AR1OBRC1187FB59AD4',,b'POLAND',,b'Behemoth',0.0,321.48853,2,0.593,156.261,4,0.435,b'Chant For Eschaton 2000',1999
869,TRAQEVV128EF34E413,Rock,1784,TRAQEVV128EF34E413,74767,b'Dressed Up As Life',b'AR190KO1187B9905EC',34.05349,b'Sydney Australia',-118.24532,b'Sick Puppies',0.0,190.9024,5,0.557,91.145,4,0.664,b'Deliverance',2006
870,TRAQEZO128F9345243,Rock,1783,TRAQEZO128F9345243,642912,b'The Real Kids',b'AR3752L1187FB4B67E',,b'',,b'The Real Kids',0.0,252.26404,4,0.374,162.771,1,0.0,b'Better Be Good',1976
871,TRAQGMY128F425A2F5,Pop,1580,TRAQGMY128F425A2F5,278972,b'Medusa',b'ARW9FP41187B98C2A7',57.15382,b'Aberdeen',-2.10679,b'Annie Lennox',0.0,316.76036,0,0.613,145.99,4,0.434,b'A Whiter Shade Of Pale',1995
872,TRAQGNV128C7196894,Rock,1583,TRAQGNV128C7196894,109,b'blink-182',b'ARA3I0J1187FB57869',,b'Poway CA',,b'Blink-182',0.0,280.00608,9,0.501,117.574,4,0.956,b'All Of This',2003
873,TRAQHNX128E07822A7,Rock,1836,TRAQHNX128E07822A7,1022,b'Pyramid Song',b'ARH6W4X1187B99274F',,b'Oxford UK',,b'Radiohead',0.0,197.45914,2,0.31,103.476,4,0.946,b'Fast-Track',2001
874,TRAQHVX128F92E444A,New Age,1838,TRAQHVX128F92E444A,385023,b'Chillout Lounge',b'ARI4S0E1187B9B06C0',35.83073,b'Tennessee',-85.97874,b'David Arkenstone',0.0,272.74404,10,0.861,160.028,4,0.404,b'Drifting',2009
875,TRAQITZ128F4265E0E,Country,1714,TRAQITZ128F4265E0E,281825,b'Wanted Man: The Johnny Cash Collection',b'ARH861H1187B9B799E',,b'Kingsland AR',,b'Johnny Cash',0.0,162.29832,9,0.542,170.995,4,1.0,b'Lonesome To The Bone',1974
876,TRAQJAM128F14AC5E8,Pop,1624,TRAQJAM128F14AC5E8,63766,b'Deutsche Hits CD1',b'AR4SOKG1187B98D2B0',,b'',,b'Geier Sturzflug',0.0,186.51383,2,0.571,165.979,4,0.364,b'Bruttosozialprodukt',1982
877,TRAQJGB128F426A9B6,Blues,1635,TRAQJGB128F426A9B6,284311,b'In Step',b'ART3O5Z1187B9AB043',32.77815,b'Dallas TX',-96.7954,b'Stevie Ray Vaughan And Double Trouble',0.0,168.30649,4,0.086,170.217,4,0.0,"""b""The House Is Rockin'""""",1994
878,TRAQJOP128F424C3D2,Country,1632,TRAQJOP128F424C3D2,257268,b'UK - 1955 - September',b'ARF4V431187FB3AA41',27.94653,b'Tampa FL',-82.45927,b'Slim Whitman',0.0,170.81424,4,0.64,107.584,4,0.719,b'China Doll',2002
879,TRAQJSB128F1454BB2,Electronic,1637,TRAQJSB128F1454BB2,21374,b'Dancing Drums',b'ARFQ7RR1187FB3CC0A',,b'',,b'Badmarsh & Shri',0.0,497.13587,5,0.799,96.028,5,1.0,b'Dancing Drums',1997
880,TRAQKUB128F1460B81,Rap,1651,TRAQKUB128F1460B81,25791,b'Aziatic',b'ARKQ9JM1187FB57521',,b'Oakland CA',,b'AZ',0.0,60.21179,2,0.048,87.599,4,1.0,b'Aziatic (Outro)',2002
881,TRAQKVC128F425E65C,Punk,1653,TRAQKVC128F425E65C,280181,b'London Calling / Combat Rock',b'AR13CXU1187B9AD30A',51.52328,b'London England',-0.21346,b'The Clash',0.0,130.63791,2,0.674,87.657,5,0.826,b'Inoculated City',1982
882,TRAQMBC128F424FC8B,Electronic,1726,TRAQMBC128F424FC8B,274889,b'Xtreme Control EP',b'ARRV3LG1187B989905',,b'',,b'Ashtrax',0.0,278.36036,2,0.013,123.013,4,1.0,b'Future Traffic Song',2002
883,TRAQMNB12903CDD58F,Metal,1739,TRAQMNB12903CDD58F,681692,b'Dissimulate',b'AR0VZWC1187B99BA57',-37.81753,b'Melbourne Australia',144.96715,b'The Berzerker',0.0,163.81342,6,0.632,227.25,4,0.095,b'Compromise',2002
884,TRAQNUS128F14698ED,Electronic,1599,TRAQNUS128F14698ED,28863,b'Modus Operandi',b'ARKQ6QN1187B9B016D',52.05777,b'Ipswich England',1.14378,b'Photek',0.0,421.19791,1,0.282,161.772,1,0.9,b'124',1997
885,TRAQPHD128F4226E5E,Rock,1754,TRAQPHD128F4226E5E,123789,b'Leave The Story Untold',b'AR5ZVJ91187B99083A',51.05563,b'Ghent Belgium',3.72856,b'Soulwax',0.0,274.78159,11,0.037,96.02,4,0.367,b'Soul Simplicity',1996
886,TRAQPKV128E078EE32,Rock,1757,TRAQPKV128E078EE32,14330,b'A Little South Of Sanity',b'AR12F2S1187FB56EEF',,b'Boston MA',,b'Aerosmith',0.0,324.07465,2,0.723,101.66,4,0.636,"""b""Livin' On The Edge""""",1993
887,TRAQQVR128F4255A3A,Rock,1609,TRAQQVR128F4255A3A,277069,b'Demon Days',b'ARAXU5Z1187B98FECD',,b'',,b'Gorillaz',0.0,128.41751,2,0.251,154.873,4,0.371,b'White Light',2005
888,TRAQQZN128F931FA31,Rock,1607,TRAQQZN128F931FA31,357852,b'Looking Into It',b'ARID1TK1187FB4CFB8',,b'',,b'All Girl Summer Fun Band',0.0,212.84526,0,0.723,139.967,1,0.0,b'Everything I Need',2008
889,TRAQRHA128F93001EB,Rock,1683,TRAQRHA128F93001EB,397339,b'Room On Fire',b'AR9O98A1187FB39621',40.71455,b'NY',-74.00712,b'The Strokes',0.0,191.29424,9,0.827,104.208,5,0.699,b'Between Love & Hate',2003
890,TRAQRNL128F42148D3,Reggae,1682,TRAQRNL128F42148D3,225997,b'Ghetto-ology + Dub',b'ARIRD6J1187FB5A98C',18.01571,b'Kingston Jamaica',-76.79731,b'Sugar Minott',0.0,186.8273,7,0.674,164.93,4,0.244,b'Walking Through the Ghetto',1979
891,TRAQRRD128F425F8E7,Pop,1681,TRAQRRD128F425F8E7,280528,b'Int\xc3\xa9grale Les Cactus',b'AR3QRJ91187B98E4C2',48.85692,b'Paris France',2.34121,b'Jacques Dutronc',0.0,152.76363,5,0.8,126.968,3,0.181,b'Laquelle Des Deux Est La Plus Snob',1969
892,TRAQRYZ128F4291DCB,Pop,1690,TRAQRYZ128F4291DCB,299032,b'My Prerogative',b'AR03BDP1187FB5B324',34.05349,b'Kentwood LA; Los Angeles CA',-118.24532,b'Britney Spears',0.0,213.18485,1,0.407,110.993,4,1.0,b'My Prerogative',2004
893,TRAQSPU128F422146B,Rock,1814,TRAQSPU128F422146B,230458,b'Halfway to Gone',b'ARZ3JUB1187B99A5AC',,b'',,b'Halfway to Gone',0.0,210.07628,8,0.236,141.63,4,0.031,b'Black Night',2004
894,TRAQTBF12903CCC1B7,Punk,1697,TRAQTBF12903CCC1B7,587938,b'Oi! The Album',b'ARONPP01187B995FB5',52.88356,b'England',-1.97406,b'Cockney Rejects',0.0,204.93016,2,0.647,92.957,1,0.0,b'Oi! Oi! Oi!',1997
895,TRAQTYT12903D134AC,Country,1695,TRAQTYT12903D134AC,747549,b'Blanket On The Ground',b'AR0RCMP1187FB3F427',30.08615,b'Beaumont TX',-94.10158,b'Billie Jo Spears',0.0,175.20281,0,0.757,119.053,4,0.158,"""b""What I've Got In Mind""""",1976
896,TRAQVDI128F42969C8,Blues,1669,TRAQVDI128F42969C8,300489,b'Wake Up Call',b'ARJ9DSA1187B990E00',,b'',,b'John Mayall & The Bluesbreakers',0.0,292.91057,6,0.539,89.949,4,0.588,"""b""Nature's Disappearing""""",2010
897,TRAQVTO128F14696A6,Electronic,1679,TRAQVTO128F14696A6,28815,b'Homework',b'ARF8HTQ1187B9AE693',,b'Paris France',,b'Daft Punk',0.0,329.53424,5,0.055,111.201,4,1.0,b'Da Funk',1995
898,TRAQVWM128F426CFAD,Rock,1672,TRAQVWM128F426CFAD,285465,b'Janis',b'ARS86AJ1187B9B4225',,b'Port Arthur TX',,b'Janis Joplin',0.0,137.79546,9,0.623,123.293,4,1.0,b'Raise Your Hand',1988
899,TRAQWKC128F428BD2C,Rock,1588,TRAQWKC128F428BD2C,221012,b'Cormorant',b'AR37ILI1187B98E27B',,b'London England',,b'Shriekback',0.0,286.06649,10,0.583,84.983,4,0.909,b'The Strongest Wind That Blows',2005
900,TRAQXJY12903CF3A0E,Reggae,1661,TRAQXJY12903CF3A0E,601830,b'Rage and Fury',b'ARHD3RX1187FB3A7DA',,b'Birmingham England',,b'Steel Pulse',0.0,261.35465,4,0.253,168.242,4,0.643,b'House of Love',1997
901,TRAQYOC128F9341CDC,Rap,1619,TRAQYOC128F9341CDC,556995,b'Genesis',b'ARBCUNV1187B98A9FB',,b'East Flatbush Brooklyn NY',,b'Busta Rhymes',0.0,231.60118,1,0.151,106.961,5,1.0,b'Genesis',2001
902,TRAQYUA128F428742F,Blues,1623,TRAQYUA128F428742F,219489,b'Good Morning Little School Girl',b'AR06M3F1187FB38BED',34.51042,b'Rossville Tennessee (Lived in Como Mississippi)',-89.94049,b'Mississippi Fred McDowell',0.0,226.37669,8,0.0,69.347,4,0.789,b'You Gotta Move',1999
903,TRARAIO128E0780FDE,Rock,3649,TRARAIO128E0780FDE,450,b'Snow Patrol: Sessions@AOL',b'ARVN9FZ1187FB393F1',,b'Dundee Scotland',,b'Snow Patrol',0.0,229.642,7,0.725,74.576,1,0.0,b'Spitting Games',2003
904,TRARANL128F1478789,Rock,3647,TRARANL128F1478789,36714,b'The Sufferer & The Witness',b'ARZWK2R1187B98F09F',,b'Chicago',,b'Rise Against',0.0,181.57669,3,0.301,209.141,4,0.0,b'Drones',2006
905,TRARBGM12903CC5026,Rock,3805,TRARBGM12903CC5026,717115,b'The Dream',b'ARV2X851187FB41A78',42.31256,b'Mass. - Boston',-71.08868,b'Open Hand',0.0,486.97424,9,0.284,86.308,4,0.783,b'Never Alone',1999
906,TRARBJW128E0788A1A,Rock,3802,TRARBJW128E0788A1A,10167,b'Greatest Hits',b'AR9AM2N1187B9AD2F1',53.4796,b'Manchester England',-2.24881,b'Inspiral Carpets',0.0,230.05995,10,0.474,150.226,4,0.757,b'Keep The Circle Around',1999
907,TRARCZH12903CF7D2F,Rock,3588,TRARCZH12903CF7D2F,781923,b'In Concert: Merchants Of Cool',b'ARD8JVH1187FB4DA04',,b'England',,b'Bad Company',0.0,229.58975,7,0.598,102.984,4,0.895,b'Rock Steady',1974
908,TRARDJY128F14750EA,Rock,3831,TRARDJY128F14750EA,35166,b'30 Seconds To Mars',b'ARRBF3M1187FB4D59F',,b'Los Angeles CA',,b'30 Seconds To Mars',0.0,472.39791,3,0.544,121.518,5,0.994,b'Year Zero',2002
909,TRARDOK128F9300AB5,Rock,3827,TRARDOK128F9300AB5,342901,b'Live At The House Of Blues',b'ARIMZQZ1187B9AD541',,b'Orange CA',,b'Thrice',0.0,349.80526,5,0.472,143.59,4,0.859,"""b""The Earth Isn't Humming""""",2008
910,TRARDRX128F9325812,Electronic,3830,TRARDRX128F9325812,501989,b'Gomma Dance Tracks Vol. 2',b'ARP72BU1187B99CD9A',,b'',,b'Who Made Who',0.0,265.32526,11,0.013,132.974,4,0.614,b'Satisfaction',2004
911,TRARDUI12903CBF6B6,Rap,3833,TRARDUI12903CBF6B6,715000,b'Das Rap Deutschland Kettens\xc3\xa4gen Massaker',b'ARS6KFB1187FB59B12',,b'',,b'K.I.Z.',0.0,231.18322,7,0.538,151.488,7,0.29,b'Autofokus',2005
912,TRAREDZ12903CFB6E3,Pop,3814,TRAREDZ12903CFB6E3,783439,b'In A Nutshell',b'AROF8OV1187FB55B85',62.19845,b'Sweden',17.55142,b'Pelle Carlberg',0.0,247.24853,9,0.237,169.994,4,0.546,b'Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls',2007
913,TRARFAZ128F93481AD,Rock,3734,TRARFAZ128F93481AD,472541,b'Karkelo',b'ARSZX2G1187B98FCCF',,b'',,b'Korpiklaani',0.0,250.8273,7,0.819,99.995,1,0.0,b'Isku Pitk\xc3\xa4st\xc3\xa4 Ilosta',2009
914,TRARFWJ128F9339D70,Rock,3726,TRARFWJ128F9339D70,420820,b'Lady Sleep',b'ARS0W831187B9AF0B7',,b'',,b'Maximilian Hecker',0.0,370.02404,5,0.399,243.981,4,0.271,b'Birch',2005
915,TRARFXI128F1468CE3,Blues,3729,TRARFXI128F1468CE3,28610,b'Collins Mix',b'ARHPDQM1187FB3C318',31.15509,b'Leona Texas',-95.96653,b'Albert Collins',0.0,356.25751,7,0.27,94.557,4,0.536,b'Same Old Thing',1993
916,TRARGLY128F935AAD5,Rock,3591,TRARGLY128F935AAD5,565748,"""b""Please Don't Hit Me""""",b'ARHQYFB1187FB4AECF',,b'',,b'The Cortinas',0.0,219.01016,4,0.861,134.985,3,0.884,b'Radio Rape',1978
917,TRARIRG128F147FC96,Pop,3742,TRARIRG128F147FC96,40836,b'Face Value',b'AR9W3X91187FB3994C',,b'Chiswick London England',,b'Phil Collins',0.0,154.93179,5,0.682,100.042,4,0.753,"""b""I'm Not Moving""""",1981
918,TRARIZK128F92FF27A,Rock,3739,TRARIZK128F92FF27A,397182,"""b""Paris s'\xc3\xa9veille""""",b'ARUI8651187B9ACF52',,b'Garnant Wales',,b'John Cale',0.0,199.96689,5,0.785,110.1,4,1.0,b'Antarctica Starts Here',1973
919,TRARJEK128F930B3AA,Blues,3640,TRARJEK128F930B3AA,402900,b'3 CD Slipcase',b'ART3O5Z1187B9AB043',32.77815,b'Dallas TX',-96.7954,b'Stevie Ray Vaughan And Double Trouble',0.0,281.05098,1,0.542,121.616,4,0.967,"""b""Couldn't Stand The Weather""""",1985
920,TRARJEM128F92E444D,New Age,3644,TRARJEM128F92E444D,385023,b'Chillout Lounge',b'ARI4S0E1187B9B06C0',35.83073,b'Tennessee',-85.97874,b'David Arkenstone',0.0,272.97914,11,0.053,108.014,4,0.505,b'Big Bounce',2009
921,TRARJPL128F931C7D2,Rock,3642,TRARJPL128F931C7D2,627198,b'Monster Monster',b'ARAN38V1187FB4C4EE',,b'Salt Lake City UT',,b'The Almost',0.0,240.79628,4,0.222,136.147,4,0.69,b'Summer Summer',2009
922,TRARKDV128F42500F2,World,3669,TRARKDV128F42500F2,249054,b'Mutuashi',b'ARJIHNW1187B990FAA',,b'',,b'Tshala Muana',0.0,390.63465,7,0.895,137.349,4,0.808,b'Banda Yango',2001
923,TRARKEH128F1463CB2,Rock,3670,TRARKEH128F1463CB2,26846,b'Live / The Penthouse Tapes',b'ARQPT7O1187B9AAF4F',,b'',,b'The Sensational Alex Harvey Band',0.0,316.81261,5,0.456,90.689,3,0.615,b'Delilah',1975
924,TRARKGW128F92EB8F9,Rock,3665,TRARKGW128F92EB8F9,332020,"""b""Technique [Collector's Edition]""""",b'ARNHHIV1187FB4EA23',,b'NL',,b'New Order',0.0,288.02567,11,0.159,146.29,4,0.557,b'Guilty Partner',1989
925,TRARKXM128F14911B0,Rap,3660,TRARKXM128F14911B0,50687,"""b""Doc's Da Name 2000""""",b'ARXWAQQ1187B9AE954',,b'Newark NJ',,b'Redman',0.0,209.6322,1,0.486,113.312,3,0.683,b'I Got A Seecret',1998
926,TRARMHA128F92E7D32,Punk,3760,TRARMHA128F92E7D32,329970,b'Somery',b'ARANOZN1187B9B373E',,b'Los Angeles CA',,b'Descendents',0.0,89.23383,11,0.727,203.29,4,0.0,"""b""I'm Not A Loser""""",1982
927,TRARMRC128F424317A,Electronic,3757,TRARMRC128F424317A,246546,"""b""Tim Exile's Nuisance Gabbaret Lounge""""",b'AR8U8G41187B9A833B',,b'',,b'Tim Exile',0.0,78.21016,10,0.142,124.429,3,1.0,b'Oh Scat Mix Up',2006
928,TRARMYZ128F426150A,Pop,3756,TRARMYZ128F426150A,204837,b'So Deep',b'AR7074B1187FB4C39B',,b'United States',,b'Ann Lee',0.0,380.08118,7,0.714,131.999,4,0.872,b'So deep',2000
